date,competition,weapon,bout_type,fencer_a,club_a,fencer_b,club_b,score_a,score_b,de_round,gender,fencer_a_uid,fencer_b_uid
2026-03-01,North U15 Championships 2026 - Mens,foil,pool,Guanhan Zhao,J F Fencing School,Eddie Chen,NZ Academy of Fencing,2,5,,Mens,12596,12123
2026-03-01,North U15 Championships 2026 - Mens,foil,pool,Evan Wu,J F Fencing School,Vincent Yam,Pulse Fencing Club,5,2,,Mens,12595,12728
2026-03-01,North U15 Championships 2026 - Mens,foil,pool,Evan Wu,J F Fencing School,Jiuqing Michael Yan,Pulse Fencing,4,5,,Mens,12595,12593
2026-03-01,North U15 Championships 2026 - Mens,foil,pool,Evan Wu,J F Fencing School,Jason Nie,Pulse Fencing Club,5,0,,Mens,12595,12727
2026-03-01,North U15 Championships 2026 - Mens,foil,pool,Evan Wu,J F Fencing School,Nanshan Suo,NZ Academy of Fencing,5,1,,Mens,12595,12725
2026-03-01,North U15 Championships 2026 - Mens,foil,pool,Evan Wu,J F Fencing School,Eddie Chen,NZ Academy of Fencing,5,3,,Mens,12595,12123
2026-03-01,North U15 Championships 2026 - Mens,foil,pool,Vincent Yam,Pulse Fencing Club,Jiuqing Michael Yan,Pulse Fencing,0,5,,Mens,12728,12593
2026-03-01,North U15 Championships 2026 - Mens,foil,pool,Vincent Yam,Pulse Fencing Club,Jason Nie,Pulse Fencing Club,1,5,,Mens,12728,12727
2026-03-01,North U15 Championships 2026 - Mens,foil,pool,Vincent Yam,Pulse Fencing Club,Nanshan Suo,NZ Academy of Fencing,0,5,,Mens,12728,12725
2026-03-01,North U15 Championships 2026 - Mens,foil,pool,Vincent Yam,Pulse Fencing Club,Eddie Chen,NZ Academy of Fencing,1,5,,Mens,12728,12123
2026-03-01,North U15 Championships 2026 - Mens,foil,pool,Jiuqing Michael Yan,Pulse Fencing,Nanshan Suo,NZ Academy of Fencing,5,3,,Mens,12593,12725
2026-03-01,North U15 Championships 2026 - Mens,foil,pool,Jiuqing Michael Yan,Pulse Fencing,Eddie Chen,NZ Academy of Fencing,5,1,,Mens,12593,12123
2026-03-01,North U15 Championships 2026 - Mens,foil,pool,Jiuqing Michael Yan,Pulse Fencing,Jason Nie,Pulse Fencing Club,5,1,,Mens,12593,12727
2026-03-01,North U15 Championships 2026 - Mens,foil,pool,Jason Nie,Pulse Fencing Club,Nanshan Suo,NZ Academy of Fencing,1,5,,Mens,12727,12725
2026-03-01,North U15 Championships 2026 - Mens,foil,pool,Jason Nie,Pulse Fencing Club,Eddie Chen,NZ Academy of Fencing,2,5,,Mens,12727,12123
2026-03-01,North U15 Championships 2026 - Mens,foil,pool,Nanshan Suo,NZ Academy of Fencing,Eddie Chen,NZ Academy of Fencing,5,3,,Mens,12725,12123
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Duoxi Hu,JYD Swords Club,Junming Li,JYD Swords Club,5,1,,Mens,12732,12736
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Duoxi Hu,JYD Swords Club,Jackson Zhao,,5,2,,Mens,12732,11385
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Duoxi Hu,JYD Swords Club,Jeremy Lin,Auckland Grammar School Fencing,1,5,,Mens,12732,12228
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Duoxi Hu,JYD Swords Club,Edan Merlin,Rangitoto College Fencing,5,2,,Mens,12732,12737
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Duoxi Hu,JYD Swords Club,Walter Scott,Mt Albert Grammar School,5,1,,Mens,12732,12739
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Junming Li,JYD Swords Club,Edan Merlin,Rangitoto College Fencing,4,5,,Mens,12736,12737
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Junming Li,JYD Swords Club,Walter Scott,Mt Albert Grammar School,1,5,,Mens,12736,12739
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Junming Li,JYD Swords Club,Jackson Zhao,,4,5,,Mens,12736,11385
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Junming Li,JYD Swords Club,Jeremy Lin,Auckland Grammar School Fencing,1,5,,Mens,12736,12228
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Edan Merlin,Rangitoto College Fencing,Jackson Zhao,,5,1,,Mens,12737,11385
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Edan Merlin,Rangitoto College Fencing,Jeremy Lin,Auckland Grammar School Fencing,2,5,,Mens,12737,12228
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Edan Merlin,Rangitoto College Fencing,Walter Scott,Mt Albert Grammar School,0,5,,Mens,12737,12739
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Walter Scott,Mt Albert Grammar School,Jackson Zhao,,5,2,,Mens,12739,11385
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Walter Scott,Mt Albert Grammar School,Jeremy Lin,Auckland Grammar School Fencing,3,5,,Mens,12739,12228
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Jackson Zhao,,Jeremy Lin,Auckland Grammar School Fencing,0,5,,Mens,11385,12228
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Ruihan Li,Auckland Swords Club,Pranav Jokhun,Mt Albert Grammar School,5,3,,Mens,12590,12734
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Ruihan Li,Auckland Swords Club,Gavin Chen,Auckland Swords Club,5,0,,Mens,12590,12731
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Ruihan Li,Auckland Swords Club,Lawrence YuHan Huang,JYD Swords Club,3,4,,Mens,12590,12733
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Ruihan Li,Auckland Swords Club,Haochen Li,JYD Swords Club,5,3,,Mens,12590,12586
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Gavin Chen,Auckland Swords Club,Pranav Jokhun,Mt Albert Grammar School,2,5,,Mens,12731,12734
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Gavin Chen,Auckland Swords Club,Lawrence YuHan Huang,JYD Swords Club,3,5,,Mens,12731,12733
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Gavin Chen,Auckland Swords Club,Haochen Li,JYD Swords Club,0,5,,Mens,12731,12586
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Lawrence YuHan Huang,JYD Swords Club,Pranav Jokhun,Mt Albert Grammar School,4,5,,Mens,12733,12734
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Lawrence YuHan Huang,JYD Swords Club,Haochen Li,JYD Swords Club,3,2,,Mens,12733,12586
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Haochen Li,JYD Swords Club,Pranav Jokhun,Mt Albert Grammar School,1,5,,Mens,12586,12734
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Mason Ma,Kings College,Zeming Yan,Auckland Swords Club,5,4,,Mens,12588,12740
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Mason Ma,Kings College,Jishou Chen,JYD Swords Club,5,2,,Mens,12588,12730
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Mason Ma,Kings College,Zining Wang,JYD Swords Club,2,5,,Mens,12588,12587
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Mason Ma,Kings College,Charlie Zha,Mt Albert Grammar School,5,0,,Mens,12588,12741
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Zeming Yan,Auckland Swords Club,Jishou Chen,JYD Swords Club,5,2,,Mens,12740,12730
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Zeming Yan,Auckland Swords Club,Zining Wang,JYD Swords Club,1,5,,Mens,12740,12587
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Zeming Yan,Auckland Swords Club,Charlie Zha,Mt Albert Grammar School,5,3,,Mens,12740,12741
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Jishou Chen,JYD Swords Club,Zining Wang,JYD Swords Club,1,5,,Mens,12730,12587
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Jishou Chen,JYD Swords Club,Charlie Zha,Mt Albert Grammar School,2,5,,Mens,12730,12741
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Zining Wang,JYD Swords Club,Charlie Zha,Mt Albert Grammar School,5,1,,Mens,12587,12741
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Shawn YuChen Li,JYD Swords Club,JinYi Zhang,Auckland Swords Club,5,1,,Mens,12702,12742
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Shawn YuChen Li,JYD Swords Club,Hayden Moodie,Mt Albert Grammar School,5,0,,Mens,12702,12738
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Shawn YuChen Li,JYD Swords Club,Victor Hao Shan,JYD Swords Club,4,5,,Mens,12702,12715
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Shawn YuChen Li,JYD Swords Club,Nathan Kim,Rangitoto College Fencing,5,4,,Mens,12702,12735
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Victor Hao Shan,JYD Swords Club,JinYi Zhang,Auckland Swords Club,3,3,,Mens,12715,12742
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Victor Hao Shan,JYD Swords Club,Hayden Moodie,Mt Albert Grammar School,5,2,,Mens,12715,12738
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Victor Hao Shan,JYD Swords Club,Nathan Kim,Rangitoto College Fencing,5,5,,Mens,12715,12735
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,JinYi Zhang,Auckland Swords Club,Hayden Moodie,Mt Albert Grammar School,5,1,,Mens,12742,12738
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,JinYi Zhang,Auckland Swords Club,Nathan Kim,Rangitoto College Fencing,3,5,,Mens,12742,12735
2026-03-01,North U15 Championships 2026 - Mens,epee,pool,Hayden Moodie,Mt Albert Grammar School,Nathan Kim,Rangitoto College Fencing,3,5,,Mens,12738,12735
2026-03-01,North U15 Championships 2026 - Mens,sabre,pool,Silvanus Soenarto,NZ Academy of Fencing,Ledi Feng,NZ Academy of Fencing,3,5,,Mens,12744,12603
2026-03-01,North U15 Championships 2026 - Mens,sabre,pool,Qinghui Liu,,Ledi Feng,NZ Academy of Fencing,0,5,,Mens,,12603
2026-03-01,North U15 Championships 2026 - Mens,sabre,pool,Joshua Oh,Macleans College,Ledi Feng,NZ Academy of Fencing,3,5,,Mens,12743,12603
2026-03-01,North U15 Championships 2026 - Mens,sabre,pool,Silvanus Soenarto,NZ Academy of Fencing,Qinghui Liu,,1,5,,Mens,12744,
2026-03-01,North U15 Championships 2026 - Mens,sabre,pool,Joshua Oh,Macleans College,Qinghui Liu,,2,5,,Mens,12743,
2026-03-01,North U15 Championships 2026 - Mens,sabre,pool,Silvanus Soenarto,NZ Academy of Fencing,Joshua Oh,Macleans College,5,0,,Mens,12744,12743
2026-03-01,North U15 Championships 2026 - Mens,foil,de,Jiuqing Michael Yan,Pulse Fencing,Evan Wu,J F Fencing School,15,5,Final,Mens,12593,12595
2026-03-01,North U15 Championships 2026 - Mens,foil,de,Jiuqing Michael Yan,Pulse Fencing,Eddie Chen,NZ Academy of Fencing,15,8,SF,Mens,12593,12123
2026-03-01,North U15 Championships 2026 - Mens,foil,de,Nanshan Suo,NZ Academy of Fencing,Evan Wu,J F Fencing School,7,15,SF,Mens,12725,12595
2026-03-01,North U15 Championships 2026 - Mens,foil,de,Jiuqing Michael Yan,Pulse Fencing,Jason Nie,Pulse Fencing Club,15,1,QF,Mens,12593,12727
2026-03-01,North U15 Championships 2026 - Mens,foil,de,Guanhan Zhao,J F Fencing School,Eddie Chen,NZ Academy of Fencing,10,15,QF,Mens,12596,12123
2026-03-01,North U15 Championships 2026 - Mens,foil,de,Nanshan Suo,NZ Academy of Fencing,Kyle Zhang,J F Fencing School,15,10,QF,Mens,12725,12729
2026-03-01,North U15 Championships 2026 - Mens,foil,de,Henry Frizelle,J F Fencing School,Evan Wu,J F Fencing School,4,15,QF,Mens,12726,12595
2026-03-01,North U15 Championships 2026 - Mens,foil,de,Vincent Yam,Pulse Fencing Club,Jason Nie,Pulse Fencing Club,10,15,T16,Mens,12728,12727
2026-03-01,North U15 Championships 2026 - Mens,epee,de,Victor Hao Shan,JYD Swords Club,Zining Wang,JYD Swords Club,12,15,Final,Mens,12715,12587
2026-03-01,North U15 Championships 2026 - Mens,epee,de,Victor Hao Shan,JYD Swords Club,Edan Merlin,Rangitoto College Fencing,13,12,SF,Mens,12715,12737
2026-03-01,North U15 Championships 2026 - Mens,epee,de,Duoxi Hu,JYD Swords Club,Zining Wang,JYD Swords Club,5,15,SF,Mens,12732,12587
2026-03-01,North U15 Championships 2026 - Mens,epee,de,Jeremy Lin,Auckland Grammar School Fencing,Victor Hao Shan,JYD Swords Club,6,15,QF,Mens,12228,12715
2026-03-01,North U15 Championships 2026 - Mens,epee,de,Ruihan Li,Auckland Swords Club,Edan Merlin,Rangitoto College Fencing,8,15,QF,Mens,12590,12737
2026-03-01,North U15 Championships 2026 - Mens,epee,de,Duoxi Hu,JYD Swords Club,Walter Scott,Mt Albert Grammar School,15,12,QF,Mens,12732,12739
2026-03-01,North U15 Championships 2026 - Mens,epee,de,Mason Ma,Kings College,Zining Wang,JYD Swords Club,7,15,QF,Mens,12588,12587
2026-03-01,North U15 Championships 2026 - Mens,epee,de,Jeremy Lin,Auckland Grammar School Fencing,Jackson Zhao,,15,5,T16,Mens,12228,11385
2026-03-01,North U15 Championships 2026 - Mens,epee,de,Nathan Kim,Rangitoto College Fencing,Victor Hao Shan,JYD Swords Club,14,15,T16,Mens,12735,12715
2026-03-01,North U15 Championships 2026 - Mens,epee,de,Ruihan Li,Auckland Swords Club,Zeming Yan,Auckland Swords Club,15,9,T16,Mens,12590,12740
2026-03-01,North U15 Championships 2026 - Mens,epee,de,Edan Merlin,Rangitoto College Fencing,Shawn YuChen Li,JYD Swords Club,15,12,T16,Mens,12737,12702
2026-03-01,North U15 Championships 2026 - Mens,epee,de,Duoxi Hu,JYD Swords Club,Junming Li,JYD Swords Club,15,5,T16,Mens,12732,12736
2026-03-01,North U15 Championships 2026 - Mens,epee,de,Walter Scott,Mt Albert Grammar School,Pranav Jokhun,Mt Albert Grammar School,15,10,T16,Mens,12739,12734
2026-03-01,North U15 Championships 2026 - Mens,epee,de,Mason Ma,Kings College,Lawrence YuHan Huang,JYD Swords Club,15,6,T16,Mens,12588,12733
2026-03-01,North U15 Championships 2026 - Mens,epee,de,Haochen Li,JYD Swords Club,Zining Wang,JYD Swords Club,3,15,T16,Mens,12586,12587
2026-03-01,North U15 Championships 2026 - Mens,epee,de,Jackson Zhao,,Charlie Zha,Mt Albert Grammar School,15,12,T32,Mens,11385,12741
2026-03-01,North U15 Championships 2026 - Mens,epee,de,Gavin Chen,Auckland Swords Club,Zeming Yan,Auckland Swords Club,14,15,T32,Mens,12731,12740
2026-03-01,North U15 Championships 2026 - Mens,epee,de,Edan Merlin,Rangitoto College Fencing,Hayden Moodie,Mt Albert Grammar School,15,1,T32,Mens,12737,12738
2026-03-01,North U15 Championships 2026 - Mens,epee,de,Junming Li,JYD Swords Club,JinYi Zhang,Auckland Swords Club,15,13,T32,Mens,12736,12742
2026-03-01,North U15 Championships 2026 - Mens,epee,de,Haochen Li,JYD Swords Club,Jishou Chen,JYD Swords Club,14,4,T32,Mens,12586,12730
2026-03-01,North U15 Championships 2026 - Mens,sabre,de,Ledi Feng,NZ Academy of Fencing,Qinghui Liu,,15,10,Final,Mens,12603,
2026-03-01,North U15 Championships 2026 - Mens,sabre,de,Ledi Feng,NZ Academy of Fencing,Joshua Oh,Macleans College,15,8,SF,Mens,12603,12743
2026-03-01,North U15 Championships 2026 - Mens,sabre,de,Silvanus Soenarto,NZ Academy of Fencing,Qinghui Liu,,9,15,SF,Mens,12744,
2026-03-01,North U15 Championships 2026 - Womens,foil,pool,Joan Si Yu Lee,J F Fencing School,Emily Shiyi Luo,Pulse Fencing,0,5,,Womens,12204,12374
2026-03-01,North U15 Championships 2026 - Womens,foil,pool,Joan Si Yu Lee,J F Fencing School,Melissa Sun,J F Fencing School,5,2,,Womens,12204,12745
2026-03-01,North U15 Championships 2026 - Womens,foil,pool,Joan Si Yu Lee,J F Fencing School,Hayley Wong,Invictus Fencing,5,1,,Womens,12204,12407
2026-03-01,North U15 Championships 2026 - Womens,foil,pool,Hayley Wong,Invictus Fencing,Emily Shiyi Luo,Pulse Fencing,5,0,,Womens,12407,12374
2026-03-01,North U15 Championships 2026 - Womens,foil,pool,Hayley Wong,Invictus Fencing,Melissa Sun,J F Fencing School,5,0,,Womens,12407,12745
2026-03-01,North U15 Championships 2026 - Womens,foil,pool,Emily Shiyi Luo,Pulse Fencing,Melissa Sun,J F Fencing School,5,2,,Womens,12374,12745
2026-03-01,North U15 Championships 2026 - Womens,epee,pool,Ivy Liu,JYD Swords Club,TianXin Zhang,JYD Swords Club,5,3,,Womens,12599,12751
2026-03-01,North U15 Championships 2026 - Womens,epee,pool,Ivy Liu,JYD Swords Club,Yilia Wang,JYD Swords Club,2,5,,Womens,12599,12598
2026-03-01,North U15 Championships 2026 - Womens,epee,pool,Ivy Liu,JYD Swords Club,Emily Yan,St Kentigern College,3,5,,Womens,12599,12400
2026-03-01,North U15 Championships 2026 - Womens,epee,pool,Ivy Liu,JYD Swords Club,Harmony Rong Hui Li,Auckland Swords Club,5,4,,Womens,12599,12747
2026-03-01,North U15 Championships 2026 - Womens,epee,pool,Ivy Liu,JYD Swords Club,Sophie Griffiths,,5,2,,Womens,12599,12608
2026-03-01,North U15 Championships 2026 - Womens,epee,pool,TianXin Zhang,JYD Swords Club,Yilia Wang,JYD Swords Club,0,5,,Womens,12751,12598
2026-03-01,North U15 Championships 2026 - Womens,epee,pool,TianXin Zhang,JYD Swords Club,Emily Yan,St Kentigern College,0,5,,Womens,12751,12400
2026-03-01,North U15 Championships 2026 - Womens,epee,pool,TianXin Zhang,JYD Swords Club,Harmony Rong Hui Li,Auckland Swords Club,5,3,,Womens,12751,12747
2026-03-01,North U15 Championships 2026 - Womens,epee,pool,TianXin Zhang,JYD Swords Club,Sophie Griffiths,,5,4,,Womens,12751,12608
2026-03-01,North U15 Championships 2026 - Womens,epee,pool,Yilia Wang,JYD Swords Club,Emily Yan,St Kentigern College,2,5,,Womens,12598,12400
2026-03-01,North U15 Championships 2026 - Womens,epee,pool,Yilia Wang,JYD Swords Club,Harmony Rong Hui Li,Auckland Swords Club,5,4,,Womens,12598,12747
2026-03-01,North U15 Championships 2026 - Womens,epee,pool,Yilia Wang,JYD Swords Club,Sophie Griffiths,,5,0,,Womens,12598,12608
2026-03-01,North U15 Championships 2026 - Womens,epee,pool,Emily Yan,St Kentigern College,Harmony Rong Hui Li,Auckland Swords Club,5,0,,Womens,12400,12747
2026-03-01,North U15 Championships 2026 - Womens,epee,pool,Emily Yan,St Kentigern College,Sophie Griffiths,,5,1,,Womens,12400,12608
2026-03-01,North U15 Championships 2026 - Womens,epee,pool,Harmony Rong Hui Li,Auckland Swords Club,Sophie Griffiths,,5,2,,Womens,12747,12608
2026-03-01,North U15 Championships 2026 - Womens,epee,pool,Xiya Wang,Diocesan School,Chloe Kwon,Auckland Swords Club,5,1,,Womens,12401,12746
2026-03-01,North U15 Championships 2026 - Womens,epee,pool,Xiya Wang,Diocesan School,Ting Xuan Hu,Auckland Swords Club,5,4,,Womens,12401,12583
2026-03-01,North U15 Championships 2026 - Womens,epee,pool,Xiya Wang,Diocesan School,Olivia Hanqi Fu,JYD Swords,5,1,,Womens,12401,12606
2026-03-01,North U15 Championships 2026 - Womens,epee,pool,Xiya Wang,Diocesan School,Yueran Wang,JYD Swords Club,5,3,,Womens,12401,12582
2026-03-01,North U15 Championships 2026 - Womens,epee,pool,Xiya Wang,Diocesan School,Bryna Parmar,Mt Albert Grammar School,5,2,,Womens,12401,12748
2026-03-01,North U15 Championships 2026 - Womens,epee,pool,Chloe Kwon,Auckland Swords Club,Yueran Wang,JYD Swords Club,4,5,,Womens,12746,12582
2026-03-01,North U15 Championships 2026 - Womens,epee,pool,Chloe Kwon,Auckland Swords Club,Bryna Parmar,Mt Albert Grammar School,5,4,,Womens,12746,12748
2026-03-01,North U15 Championships 2026 - Womens,epee,pool,Chloe Kwon,Auckland Swords Club,Ting Xuan Hu,Auckland Swords Club,3,5,,Womens,12746,12583
2026-03-01,North U15 Championships 2026 - Womens,epee,pool,Chloe Kwon,Auckland Swords Club,Olivia Hanqi Fu,JYD Swords,4,5,,Womens,12746,12606
2026-03-01,North U15 Championships 2026 - Womens,epee,pool,Ting Xuan Hu,Auckland Swords Club,Yueran Wang,JYD Swords Club,5,4,,Womens,12583,12582
2026-03-01,North U15 Championships 2026 - Womens,epee,pool,Ting Xuan Hu,Auckland Swords Club,Bryna Parmar,Mt Albert Grammar School,5,1,,Womens,12583,12748
2026-03-01,North U15 Championships 2026 - Womens,epee,pool,Ting Xuan Hu,Auckland Swords Club,Olivia Hanqi Fu,JYD Swords,5,3,,Womens,12583,12606
2026-03-01,North U15 Championships 2026 - Womens,epee,pool,Olivia Hanqi Fu,JYD Swords,Yueran Wang,JYD Swords Club,2,5,,Womens,12606,12582
2026-03-01,North U15 Championships 2026 - Womens,epee,pool,Olivia Hanqi Fu,JYD Swords,Bryna Parmar,Mt Albert Grammar School,5,2,,Womens,12606,12748
2026-03-01,North U15 Championships 2026 - Womens,epee,pool,Yueran Wang,JYD Swords Club,Bryna Parmar,Mt Albert Grammar School,5,2,,Womens,12582,12748
2026-03-01,North U15 Championships 2026 - Womens,epee,pool,Alice Yan,JYD Swords Club,Jasmine Huang,JYD Swords Club,3,5,,Womens,12600,12585
2026-03-01,North U15 Championships 2026 - Womens,epee,pool,Alice Yan,JYD Swords Club,Jackie Wu,St Cuthberts College,2,4,,Womens,12600,12330
2026-03-01,North U15 Championships 2026 - Womens,epee,pool,Alice Yan,JYD Swords Club,Zimeng Yan,JYD Swords Club,5,3,,Womens,12600,12580
2026-03-01,North U15 Championships 2026 - Womens,epee,pool,Alice Yan,JYD Swords Club,Ruotong Wen,Auckland Swords Club,1,5,,Womens,12600,12750
2026-03-01,North U15 Championships 2026 - Womens,epee,pool,Jasmine Huang,JYD Swords Club,Jackie Wu,St Cuthberts College,5,4,,Womens,12585,12330
2026-03-01,North U15 Championships 2026 - Womens,epee,pool,Jasmine Huang,JYD Swords Club,Zimeng Yan,JYD Swords Club,3,4,,Womens,12585,12580
2026-03-01,North U15 Championships 2026 - Womens,epee,pool,Jasmine Huang,JYD Swords Club,Ruotong Wen,Auckland Swords Club,4,5,,Womens,12585,12750
2026-03-01,North U15 Championships 2026 - Womens,epee,pool,Jackie Wu,St Cuthberts College,Zimeng Yan,JYD Swords Club,4,5,,Womens,12330,12580
2026-03-01,North U15 Championships 2026 - Womens,epee,pool,Jackie Wu,St Cuthberts College,Ruotong Wen,Auckland Swords Club,3,5,,Womens,12330,12750
2026-03-01,North U15 Championships 2026 - Womens,epee,pool,Zimeng Yan,JYD Swords Club,Ruotong Wen,Auckland Swords Club,4,2,,Womens,12580,12750
2026-03-01,North U15 Championships 2026 - Womens,sabre,pool,Silvanus Soenarto,,Joshua Oh,,5,0,,Womens,,
